"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2005","2005","PER","Persons","3","Thousands",,,10445.85,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2006","2006","PER","Persons","3","Thousands",,,10511.38,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2007","2007","PER","Persons","3","Thousands",,,10584.53,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2008","2008","PER","Persons","3","Thousands",,,10666.87,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2009","2009","PER","Persons","3","Thousands",,,10753.08,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2010","2010","PER","Persons","3","Thousands",,,10839.91,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2011","2011","PER","Persons","3","Thousands",,,11000.64,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2012","2012","PER","Persons","3","Thousands",,,11094.85,,
"BEL","Belgium","YVPO01L1_ST","Population at 1 January","A","Annual","2013","2013","PER","Persons","3","Thousands",,,11161.64,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1993","1993","PER","Persons","3","Thousands",,,10100.63,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1994","1994","PER","Persons","3","Thousands",,,10130.57,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1995","1995","PER","Persons","3","Thousands",,,10143.05,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1996","1996","PER","Persons","3","Thousands",,,10170.23,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1997","1997","PER","Persons","3","Thousands",,,10192.26,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1998","1998","PER","Persons","3","Thousands",,,10213.75,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","1999","1999","PER","Persons","3","Thousands",,,10239.08,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2000","2000","PER","Persons","3","Thousands",,,10263.41,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2001","2001","PER","Persons","3","Thousands",,,10309.72,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2002","2002","PER","Persons","3","Thousands",,,10355.84,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2003","2003","PER","Persons","3","Thousands",,,10396.42,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2004","2004","PER","Persons","3","Thousands",,,10445.85,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2005","2005","PER","Persons","3","Thousands",,,10511.38,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2006","2006","PER","Persons","3","Thousands",,,10584.53,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2007","2007","PER","Persons","3","Thousands",,,10667,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2008","2008","PER","Persons","3","Thousands",,,10753.08,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2009","2009","PER","Persons","3","Thousands",,,10839.91,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2010","2010","PER","Persons","3","Thousands",,,10951,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2011","2011","PER","Persons","3","Thousands",,,11094.85,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2012","2012","PER","Persons","3","Thousands",,,11161.64,,
"BEL","Belgium","YVPO12L1_ST","Population 31st December","A","Annual","2013","2013","PER","Persons","3","Thousands",,,11203.99,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1993","1993","PER","Persons","3","Thousands",,,32.312,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1994","1994","PER","Persons","3","Thousands",,,29.943,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1995","1995","PER","Persons","3","Thousands",,,12.473,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1996","1996","PER","Persons","3","Thousands",,,27.179,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1997","1997","PER","Persons","3","Thousands",,,22.038,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1998","1998","PER","Persons","3","Thousands",,,21.488,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","1999","1999","PER","Persons","3","Thousands",,,25.333,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2000","2000","PER","Persons","3","Thousands",,,24.329,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2001","2001","PER","Persons","3","Thousands",,,46.311,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2002","2002","PER","Persons","3","Thousands",,,46.119,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2003","2003","PER","Persons","3","Thousands",,,40.577,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2004","2004","PER","Persons","3","Thousands",,,49.431,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2005","2005","PER","Persons","3","Thousands",,,65.53,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2006","2006","PER","Persons","3","Thousands",,,73.152,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2007","2007","PER","Persons","3","Thousands",,,82.466,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2008","2008","PER","Persons","3","Thousands",,,86.214,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2009","2009","PER","Persons","3","Thousands",,,86.825,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2010","2010","PER","Persons","3","Thousands",,,111.095,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2011","2011","PER","Persons","3","Thousands",,,94.212,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2012","2012","PER","Persons","3","Thousands",,,66.792,,
"BEL","Belgium","YVPOI1L1_ST","Total increase","A","Annual","2013","2013","PER","Persons","3","Thousands",,,42.35,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1993","1993","PER","Persons","3","Thousands",,,119.828,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1994","1994","PER","Persons","3","Thousands",,,115.361,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1995","1995","PER","Persons","3","Thousands",,,114.226,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1996","1996","PER","Persons","3","Thousands",,,115.214,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1997","1997","PER","Persons","3","Thousands",,,115.864,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1998","1998","PER","Persons","3","Thousands",,,114.276,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","1999","1999","PER","Persons","3","Thousands",,,113.469,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2000","2000","PER","Persons","3","Thousands",,,114.883,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2001","2001","PER","Persons","3","Thousands",,,114.172,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2002","2002","PER","Persons","3","Thousands",,,111.225,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2003","2003","PER","Persons","3","Thousands",,,112.149,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2004","2004","PER","Persons","3","Thousands",,,115.618,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2005","2005","PER","Persons","3","Thousands",,,118.002,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2006","2006","PER","Persons","3","Thousands",,,121.382,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2007","2007","PER","Persons","3","Thousands",,,120.663,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2008","2008","PER","Persons","3","Thousands",,,128.049,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2009","2009","PER","Persons","3","Thousands",,,127.297,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2010","2010","PER","Persons","3","Thousands",,,129,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2011","2011","PER","Persons","3","Thousands",,,128.705,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2012","2012","PER","Persons","3","Thousands",,,128.051,,
"BEL","Belgium","YVPOBIL1_ST","Births","A","Annual","2013","2013","PER","Persons","3","Thousands",,,125.606,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1993","1993","PER","Persons","3","Thousands",,,106.601,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1994","1994","PER","Persons","3","Thousands",,,103.566,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1995","1995","PER","Persons","3","Thousands",,,104.59,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1996","1996","PER","Persons","3","Thousands",,,104.14,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","Thousands",,,103.802,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","Thousands",,,104.583,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","Thousands",,,104.904,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","Thousands",,,104.903,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","Thousands",,,103.447,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","Thousands",,,105.642,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","Thousands",,,107.039,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","Thousands",,,101.946,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","Thousands",,,103.278,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","Thousands",,,101.587,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","Thousands",,,100.658,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2008","2008","PER","Persons","3","Thousands",,,104.587,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2009","2009","PER","Persons","3","Thousands",,,104.509,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2010","2010","PER","Persons","3","Thousands",,,105,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2011","2011","PER","Persons","3","Thousands",,,104.292,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2012","2012","PER","Persons","3","Thousands",,,109.076,,
"BEL","Belgium","YVPODEL1_ST","Deaths","A","Annual","2013","2013","PER","Persons","3","Thousands",,,109.334,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1993","1993","PER","Persons","3","Thousands",,,13.227,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1994","1994","PER","Persons","3","Thousands",,,11.795,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1995","1995","PER","Persons","3","Thousands",,,9.636,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1996","1996","PER","Persons","3","Thousands",,,11.074,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1997","1997","PER","Persons","3","Thousands",,,12.062,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1998","1998","PER","Persons","3","Thousands",,,9.693,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","1999","1999","PER","Persons","3","Thousands",,,8.565,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2000","2000","PER","Persons","3","Thousands",,,9.98,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2001","2001","PER","Persons","3","Thousands",,,10.725,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2002","2002","PER","Persons","3","Thousands",,,5.583,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2003","2003","PER","Persons","3","Thousands",,,5.11,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2004","2004","PER","Persons","3","Thousands",,,13.672,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2005","2005","PER","Persons","3","Thousands",,,14.724,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2006","2006","PER","Persons","3","Thousands",,,19.795,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2007","2007","PER","Persons","3","Thousands",,,20.005,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2008","2008","PER","Persons","3","Thousands",,,23.462,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2009","2009","PER","Persons","3","Thousands",,,22.788,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2010","2010","PER","Persons","3","Thousands",,,24,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2011","2011","PER","Persons","3","Thousands",,,24.413,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2012","2012","PER","Persons","3","Thousands",,,18.975,,
"BEL","Belgium","YVPOI2L1_ST","Natural increase","A","Annual","2013","2013","PER","Persons","3","Thousands",,,16.272,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1993","1993",,,"0","Units",,,29.547,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1994","1994",,,"0","Units",,,29.575,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1995","1995",,,"0","Units",,,26.906,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1996","1996",,,"0","Units",,,24.848,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1997","1997",,,"0","Units",,,19.529,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1998","1998",,,"0","Units",,,21.03,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","1999","1999",,,"0","Units",,,27.159,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2000","2000",,,"0","Units",,,25.129,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2001","2001",,,"0","Units",,,35.363,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2002","2002",,,"0","Units",,,41.306,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2003","2003",,,"0","Units",,,40.016,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2004","2004",,,"0","Units",,,43.332,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2005","2005",,,"0","Units",,,46.645,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2006","2006",,,"0","Units",,,50.772,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2007","2007",,,"0","Units",,,55,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2008","2008",,,"0","Units",,,63.877,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2009","2009",,,"0","Units",,,62.761,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2010","2010",,,"0","Units",,,79,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2011","2011",,,"0","Units",,,77.223,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2012","2012",,,"0","Units",,,72.667,,
"BEL","Belgium","YVPOMIL1_ST","Net migration","A","Annual","2013","2013",,,"0","Units",,,27.456,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1993","1993","PER","Persons","3","Thousands",,,-10.462,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1994","1994","PER","Persons","3","Thousands",,,-11.427,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1995","1995","PER","Persons","3","Thousands",,,-24.069,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1996","1996","PER","Persons","3","Thousands",,,-8.743,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1997","1997","PER","Persons","3","Thousands",,,-9.553,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1998","1998","PER","Persons","3","Thousands",,,-9.235,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","1999","1999","PER","Persons","3","Thousands",,,-10.391,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2000","2000","PER","Persons","3","Thousands",,,-10.78,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2001","2001","PER","Persons","3","Thousands",,,0.223,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2002","2002","PER","Persons","3","Thousands",,,-0.77,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2003","2003","PER","Persons","3","Thousands",,,-4.549,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2004","2004","PER","Persons","3","Thousands",,,-7.573,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2005","2005","PER","Persons","3","Thousands",,,4.161,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2006","2006","PER","Persons","3","Thousands",,,2.585,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2007","2007","PER","Persons","3","Thousands",,,7,,
"BEL","Belgium","YVPOSAL1_ST","Statistical adjustments","A","Annual","2008","2008","PER","Persons","3","Thousands",,,-1.125,,
